date,open,high,close,low,volume,p_change
2021-03-11,5.1,5.36,5.34,5.09,151893.39,5.33
2021-03-12,5.38,5.79,5.66,5.29,330221.72,5.99
2021-03-15,5.75,5.93,5.79,5.62,339367.88,2.3
2021-03-16,5.84,6.14,6.09,5.75,409402.62,5.18
2021-03-17,6.1,6.1,5.83,5.81,290202.5,-4.27
2021-03-18,5.82,5.91,5.81,5.78,186877.72,-0.34
2021-03-19,5.72,5.89,5.72,5.66,204591.09,-1.55
2021-03-22,5.73,6.05,6.02,5.73,290728.84,5.25
2021-03-23,6.01,6.01,5.85,5.74,238466.3,-2.82
2021-03-24,5.73,6.18,6.08,5.7,409699.69,3.93
2021-03-25,6.05,6.06,5.88,5.74,252600.59,-3.29
2021-03-26,5.88,6.04,5.87,5.8,196736.23,-0.17
2021-03-29,5.88,5.96,5.77,5.68,205905.06,-1.7
2021-03-30,5.71,5.74,5.53,5.42,207614.05,-4.16
2021-03-31,5.48,5.95,5.82,5.48,271950.72,5.24
2021-04-01,5.86,5.88,5.75,5.6,171627.5,-1.2
2021-04-02,5.76,5.78,5.56,5.55,124357.29,-3.3
2021-04-06,5.51,5.6,5.55,5.5,71616.08,-0.18
2021-04-07,5.58,5.94,5.77,5.53,267850.53,3.96
2021-04-08,5.75,5.85,5.57,5.56,197682.22,-3.47
2021-04-09,5.56,5.85,5.6,5.5,208480.08,0.54
