date,open,high,close,low,volume,p_change
2021-03-11,2.97,3.05,3.04,2.95,128178.53,2.36
2021-03-12,3.03,3.03,2.99,2.96,97252.1,-1.65
2021-03-15,2.96,3.05,3.01,2.96,88210.58,0.67
2021-03-16,3.0,3.03,3.03,2.98,75939.58,0.66
2021-03-17,3.04,3.05,3.03,3.0,71296.01,0.0
2021-03-18,3.03,3.03,2.99,2.98,71833.04,-1.32
2021-03-19,2.98,2.99,2.98,2.96,72245.59,-0.33
2021-03-22,2.98,3.0,3.0,2.96,71774.01,0.67
2021-03-23,2.99,2.99,2.95,2.92,108856.04,-1.67
2021-03-24,2.94,2.94,2.89,2.88,80057.25,-2.03
2021-03-25,2.89,2.91,2.89,2.87,49481.0,0.0
2021-03-26,2.89,2.95,2.93,2.87,60169.1,1.38
2021-03-29,2.94,2.94,2.91,2.89,53590.25,-0.68
2021-03-30,2.9,2.9,2.87,2.86,58540.0,-1.38
2021-03-31,2.89,2.93,2.93,2.88,72889.0,2.09
2021-04-01,2.93,2.94,2.91,2.89,51205.0,-0.68
2021-04-02,2.91,2.92,2.89,2.88,53954.52,-0.69
2021-04-06,2.89,2.91,2.9,2.87,58375.04,0.35
2021-04-07,2.9,2.97,2.97,2.87,126357.07,2.41
2021-04-08,2.97,3.01,2.97,2.92,200847.64,0.0
2021-04-09,2.96,2.96,2.92,2.91,100655.04,-1.68
