date,open,high,close,low,volume,p_change
2021-03-11,14.9,15.57,15.54,14.88,271151.5,5.29
2021-03-12,15.71,15.83,15.62,15.51,304391.59,0.52
2021-03-15,15.46,15.83,15.82,15.46,238845.52,1.28
2021-03-16,15.82,15.86,15.68,15.53,169453.55,-0.89
2021-03-17,15.74,15.89,15.65,15.46,234862.52,-0.19
2021-04-01,16.89,16.89,15.59,15.53,477693.44,-0.38
2021-04-02,15.29,15.29,15.14,15.01,234346.73,-2.89
2021-04-06,15.23,15.27,15.2,15.11,115172.32,0.4
2021-04-07,15.12,15.26,15.24,14.9,175092.16,0.26
2021-04-08,15.22,15.34,15.26,15.01,150939.52,0.13
2021-04-09,15.23,15.39,15.31,15.1,129614.79,0.33
