date,open,high,close,low,volume,p_change
2021-03-11,10.89,11.13,11.1,10.73,92204.16,2.4
2021-03-12,11.17,11.17,10.98,10.88,57343.0,-1.08
2021-03-15,10.99,11.09,10.95,10.85,48214.96,-0.27
2021-03-16,10.98,11.06,11.01,10.93,43781.65,0.55
2021-03-17,11.09,11.4,11.37,10.96,88145.75,3.27
2021-03-18,11.28,11.33,11.31,11.21,53337.87,-0.53
2021-03-19,11.2,11.35,11.26,11.17,58042.98,-0.44
2021-03-22,11.28,11.54,11.43,11.24,61603.39,1.51
2021-03-23,11.45,11.65,11.61,11.4,96737.85,1.57
2021-03-24,11.62,11.63,11.38,11.34,74211.49,-1.98
2021-03-25,11.45,12.29,11.9,11.41,193157.31,4.57
2021-03-26,11.7,11.96,11.89,11.61,98011.48,-0.08
2021-03-29,11.88,12.13,12.07,11.79,106775.16,1.51
2021-03-30,12.26,12.3,11.94,11.92,92267.85,-1.08
2021-03-31,12.2,13.05,12.67,12.2,336374.88,6.11
2021-04-01,12.67,12.87,12.68,12.55,173762.61,0.08
2021-04-02,12.69,12.96,12.7,12.57,132142.8,0.16
2021-04-06,12.68,12.89,12.86,12.53,132413.25,1.26
2021-04-07,12.79,12.79,12.62,12.55,114105.3,-1.87
2021-04-08,12.59,12.59,12.44,12.41,97695.44,-1.43
2021-04-09,12.4,12.54,12.31,12.25,72789.19,-1.04
