date,open,high,close,low,volume,p_change
2021-03-11,7.46,7.91,7.88,7.46,149204.67,5.63
2021-03-12,8.11,8.18,8.03,7.9,215867.42,1.9
2021-03-15,7.99,8.09,7.88,7.8,157482.09,-1.87
2021-03-16,7.83,7.98,7.96,7.74,110612.57,1.01
2021-03-17,8.01,8.01,7.87,7.8,93287.05,-1.13
2021-03-18,7.84,7.89,7.67,7.63,135832.44,-2.54
2021-03-19,7.58,7.76,7.64,7.54,99833.23,-0.39
2021-03-22,7.62,7.82,7.77,7.62,94721.0,1.7
2021-03-23,7.76,7.81,7.56,7.53,120368.78,-2.7
2021-03-24,7.55,7.59,7.38,7.33,111253.24,-2.38
2021-03-25,7.39,7.41,7.25,7.19,106662.48,-1.76
2021-03-26,7.25,7.3,7.29,7.21,78890.15,0.55
2021-03-29,7.3,7.35,7.32,7.24,64883.61,0.41
2021-03-30,7.32,7.32,7.19,7.19,129269.29,-1.78
2021-03-31,7.18,7.23,7.11,7.05,104204.63,-1.11
2021-04-01,7.08,7.21,7.17,7.06,79713.23,0.84
2021-04-02,7.2,7.41,7.36,7.14,112482.47,2.65
2021-04-06,7.45,7.48,7.38,7.32,70278.18,0.27
2021-04-07,7.43,7.43,7.31,7.21,68170.54,-0.95
2021-04-08,7.33,7.48,7.37,7.31,119114.52,0.82
2021-04-09,7.38,7.44,7.35,7.32,76804.51,-0.27
