date,open,high,close,low,volume,p_change
2021-03-11,18.03,18.29,18.24,18.01,35619.12,1.11
2021-03-12,18.24,18.27,18.17,17.85,36352.0,-0.38
2021-03-15,18.15,18.3,18.12,17.82,36168.0,-0.28
2021-03-16,18.01,19.93,19.67,17.92,111808.76,8.55
2021-03-17,19.63,20.35,19.8,19.45,77329.97,0.66
2021-03-18,19.79,20.64,20.41,19.62,102887.98,3.08
2021-03-19,20.15,20.49,20.11,19.91,58932.31,-1.47
2021-03-22,20.35,20.6,20.1,19.83,66697.96,-0.05
2021-03-23,20.0,20.35,20.1,19.88,51538.82,0.0
2021-03-24,20.18,21.62,21.37,20.09,128286.52,6.32
2021-03-25,21.25,21.97,21.75,20.48,141940.39,1.78
2021-03-26,21.62,22.09,21.75,21.59,82567.95,0.0
2021-03-29,21.73,21.97,21.72,21.27,88329.91,-0.14
2021-03-30,21.8,21.99,21.72,21.36,67551.14,0.0
2021-03-31,21.45,21.63,21.29,21.05,68929.14,-1.98
2021-04-01,21.26,21.45,20.45,20.27,114050.45,-3.95
2021-04-02,20.49,20.6,20.29,19.99,68195.77,-0.78
2021-04-06,20.29,20.72,20.69,20.1,74377.02,1.97
2021-04-07,20.33,20.63,19.95,19.89,82184.86,-3.58
2021-04-08,19.93,20.03,19.73,19.65,51658.66,-1.1
2021-04-09,19.9,20.52,19.42,19.35,93386.33,-1.57
