date,open,high,close,low,volume,p_change
2021-03-11,11.23,11.23,11.23,11.23,1994.36,9.99
2021-03-12,12.35,12.35,12.35,12.35,11023.07,9.97
2021-03-15,13.59,13.59,13.59,13.59,103087.71,10.04
2021-03-16,13.99,14.95,14.95,12.23,427448.25,10.01
2021-03-17,14.8,16.45,16.45,14.14,217632.62,10.03
2021-03-18,15.5,18.1,18.1,15.2,422939.16,10.03
2021-03-19,18.1,19.91,19.91,17.2,201769.0,10.0
2021-03-22,21.9,21.9,21.9,21.9,27480.44,9.99
2021-03-23,23.99,24.09,24.09,23.4,98675.5,10.0
2021-03-24,25.99,26.5,26.5,24.1,246932.69,10.0
2021-03-25,28.69,29.15,29.15,25.15,446972.25,10.0
2021-03-26,28.86,32.07,32.07,28.39,307705.0,10.02
2021-03-29,33.99,35.28,35.28,33.1,217116.12,10.01
2021-03-30,37.0,38.81,38.81,35.28,267146.19,10.01
2021-03-31,39.66,42.69,42.69,39.66,141167.91,10.0
2021-04-01,45.8,46.96,46.96,44.7,245820.98,10.0
2021-04-02,50.68,51.66,51.66,49.31,136204.95,10.01
2021-04-06,56.78,56.83,56.83,54.25,70556.14,10.01
