date,open,high,close,low,volume,p_change
2021-03-11,5.56,5.84,5.8,5.53,338447.81,4.32
2021-03-12,5.77,5.87,5.83,5.7,291458.0,0.52
2021-03-15,5.7,5.89,5.81,5.66,305543.97,-0.34
2021-03-16,5.79,5.82,5.62,5.56,290261.12,-3.27
2021-03-17,5.61,5.63,5.55,5.48,185095.05,-1.25
2021-03-18,5.56,5.57,5.37,5.36,258487.88,-3.24
2021-03-19,5.31,5.53,5.43,5.28,196788.92,1.12
2021-03-22,5.39,5.49,5.46,5.36,164381.48,0.55
2021-03-23,5.42,5.44,5.28,5.25,182651.44,-3.3
2021-03-24,5.28,5.33,5.2,5.17,121640.82,-1.51
2021-03-25,5.22,5.31,5.22,5.21,85679.02,0.39
2021-03-26,5.2,5.31,5.27,5.17,138535.59,0.96
2021-03-29,5.28,5.31,5.24,5.21,108564.04,-0.57
2021-03-30,5.25,5.39,5.33,5.23,183454.8,1.72
2021-03-31,5.31,5.31,5.24,5.22,124831.25,-1.69
2021-04-01,5.22,5.27,5.23,5.21,69992.92,-0.19
2021-04-02,5.24,5.26,5.23,5.21,57185.59,0.0
2021-04-06,5.23,5.27,5.25,5.22,59796.76,0.38
2021-04-07,5.26,5.31,5.31,5.19,126023.04,1.14
2021-04-08,5.3,5.37,5.3,5.24,133701.73,-0.19
2021-04-09,5.3,5.36,5.32,5.25,115574.0,0.38
