date,open,high,close,low,volume,p_change
2021-03-11,10.8,11.08,10.98,10.62,44292.6,1.2
2021-03-12,10.95,11.17,10.94,10.81,46288.22,-0.36
2021-03-15,10.85,10.89,10.77,10.69,35540.25,-1.55
2021-03-16,10.76,10.94,10.86,10.62,34416.26,0.84
2021-03-17,10.88,10.92,10.82,10.76,21589.53,-0.37
2021-03-18,10.82,10.96,10.71,10.7,33462.0,-1.02
2021-03-19,10.66,10.76,10.3,10.3,58798.92,-3.83
2021-03-22,10.3,10.85,10.82,10.29,59312.18,5.05
2021-03-23,10.83,10.9,10.66,10.59,30985.84,-1.48
2021-03-24,10.6,10.9,10.67,10.6,32632.19,0.09
2021-03-25,10.6,10.75,10.55,10.52,18491.34,-1.12
2021-03-26,10.53,10.63,10.57,10.52,19119.49,0.19
2021-03-29,10.55,10.57,10.36,10.3,36236.76,-1.99
2021-03-30,10.45,10.64,10.37,10.35,25964.74,0.1
2021-03-31,10.38,10.5,10.39,10.3,16976.82,0.19
2021-04-01,10.39,10.47,10.44,10.33,16867.53,0.48
2021-04-02,10.4,10.5,10.34,10.31,23436.31,-0.96
2021-04-06,10.35,10.48,10.41,10.3,20389.25,0.68
2021-04-07,10.41,10.47,10.45,10.35,18087.48,0.38
2021-04-08,10.41,10.58,10.5,10.35,26693.16,0.48
2021-04-09,10.45,10.5,10.36,10.34,17518.71,-1.33
