date,open,high,close,low,volume,p_change
2021-03-11,8.71,8.78,8.75,8.68,9897.75,0.23
2021-03-12,8.74,8.74,8.69,8.61,15196.88,-0.69
2021-03-15,8.68,8.87,8.81,8.62,15446.5,1.38
2021-03-16,8.8,8.86,8.82,8.72,16420.03,0.11
2021-03-17,8.83,8.85,8.84,8.78,11893.0,0.23
2021-03-18,8.84,8.86,8.72,8.7,17950.0,-1.36
2021-03-19,8.72,8.78,8.54,8.47,24517.0,-2.06
2021-03-22,8.54,8.68,8.67,8.5,21945.27,1.52
2021-03-23,8.64,8.68,8.62,8.48,20562.0,-0.58
2021-03-24,8.6,8.63,8.45,8.45,22156.0,-1.97
2021-03-25,8.46,8.74,8.73,8.41,28754.2,3.31
2021-03-26,8.74,8.75,8.66,8.64,11244.81,-0.8
2021-03-29,8.61,8.66,8.58,8.55,10872.88,-0.92
2021-03-30,8.51,8.55,8.3,8.22,56000.75,-3.26
2021-03-31,8.32,8.51,8.41,8.29,24229.56,1.32
2021-04-01,8.47,8.47,8.38,8.33,9919.54,-0.36
2021-04-02,8.34,8.42,8.4,8.34,10683.01,0.24
2021-04-06,8.31,8.48,8.47,8.31,10757.13,0.83
2021-04-07,8.43,8.49,8.49,8.4,13030.0,0.24
2021-04-08,8.41,8.61,8.58,8.37,27589.83,1.06
2021-04-09,8.58,8.79,8.68,8.52,30925.13,1.17
