date,open,high,close,low,volume,p_change
2021-03-11,2.81,2.91,2.86,2.81,84291.0,0.35
2021-03-12,2.87,3.08,2.99,2.85,216009.2,4.54
2021-03-15,2.95,3.29,3.29,2.86,401305.91,10.03
2021-03-16,3.29,3.61,3.4,3.26,701775.81,3.34
2021-03-17,3.35,3.74,3.49,3.26,568611.25,2.65
2021-03-18,3.42,3.49,3.42,3.33,359382.88,-2.01
2021-03-19,3.35,3.5,3.35,3.3,268604.38,-2.05
2021-03-22,3.34,3.46,3.42,3.3,304520.0,2.09
2021-03-23,3.37,3.38,3.23,3.22,267512.09,-5.56
2021-03-24,3.2,3.31,3.26,3.16,171057.14,0.93
2021-03-25,3.19,3.41,3.39,3.17,313995.12,3.99
2021-03-26,3.38,3.46,3.33,3.3,285123.59,-1.77
2021-03-29,3.33,3.39,3.35,3.26,175068.94,0.6
2021-03-30,3.35,3.35,3.21,3.19,169941.55,-4.18
2021-03-31,3.2,3.32,3.25,3.18,118553.44,1.25
2021-04-01,3.23,3.25,3.18,3.12,131978.03,-2.15
2021-04-02,3.16,3.29,3.25,3.11,149472.05,2.2
2021-04-06,3.24,3.24,3.18,3.15,122883.0,-2.15
2021-04-07,3.16,3.24,3.21,3.14,108017.0,0.94
2021-04-08,3.22,3.31,3.24,3.2,147375.0,0.94
2021-04-09,3.21,3.43,3.38,3.18,259400.52,4.32
