date,open,high,close,low,volume,p_change
2021-03-11,6.93,7.0,6.92,6.77,9310.1,1.17
2021-03-12,6.83,6.9,6.89,6.8,7737.11,-0.43
2021-03-15,6.85,6.87,6.81,6.78,6084.1,-1.16
2021-03-16,6.8,6.92,6.75,6.75,7036.0,-0.88
2021-03-17,6.72,6.81,6.76,6.71,4218.63,0.15
2021-03-18,6.98,6.98,6.84,6.77,3650.01,1.18
2021-03-19,6.87,6.87,6.64,6.61,8971.1,-2.92
2021-03-22,6.66,6.71,6.49,6.45,19893.36,-2.26
2021-03-23,6.48,6.48,6.2,6.17,38849.0,-4.47
2021-03-24,6.19,6.25,6.22,6.11,9194.02,0.32
2021-03-25,6.15,6.53,6.53,6.15,18201.24,4.98
2021-03-26,6.63,6.68,6.6,6.54,12834.02,1.07
2021-03-29,6.55,6.59,6.44,6.4,10934.32,-2.42
2021-03-30,6.37,6.43,6.37,6.31,6102.0,-1.09
2021-03-31,6.3,6.4,6.34,6.3,4135.0,-0.47
2021-04-01,6.35,6.6,6.46,6.34,7933.46,1.89
2021-04-02,6.45,6.63,6.59,6.45,8338.32,2.01
2021-04-06,6.58,6.68,6.65,6.57,6674.0,0.91
2021-04-07,6.66,6.66,6.59,6.56,4260.07,-0.9
2021-04-08,6.63,6.63,6.45,6.44,9726.0,-2.12
2021-04-09,6.43,6.47,6.47,6.36,3896.09,0.31
