date,open,high,close,low,volume,p_change
2021-03-11,10.86,10.91,10.88,10.73,15096.52,0.46
2021-03-12,10.92,10.92,10.79,10.73,9062.99,-0.83
2021-03-15,10.79,10.79,10.52,10.48,17540.0,-2.5
2021-03-16,10.5,10.78,10.73,10.42,12638.0,2.0
2021-03-17,10.7,10.85,10.83,10.61,9879.59,0.93
2021-03-18,10.82,10.96,10.92,10.74,14325.0,0.83
2021-03-19,10.89,11.06,10.89,10.8,11132.0,-0.28
2021-03-22,10.96,11.03,11.0,10.83,10672.4,1.01
2021-03-23,11.71,12.1,12.1,11.71,78127.55,10.0
2021-03-24,11.78,12.64,12.1,11.24,113080.9,0.0
2021-03-25,11.68,11.79,11.46,11.4,49833.77,-5.29
2021-03-26,11.46,11.55,11.46,11.31,30383.67,0.0
2021-03-29,11.37,11.7,11.58,11.37,34401.95,1.05
2021-03-30,11.32,11.5,11.19,11.11,29532.0,-3.37
2021-03-31,11.13,11.3,11.22,11.08,19561.0,0.27
2021-04-01,11.22,11.26,11.04,11.02,21789.22,-1.6
2021-04-02,11.15,11.24,11.2,11.01,18139.0,1.45
2021-04-06,11.19,11.45,11.44,11.18,26018.59,2.14
2021-04-07,11.41,11.64,11.54,11.3,23077.0,0.87
2021-04-08,11.48,11.5,11.27,11.25,19134.91,-2.34
2021-04-09,11.27,11.57,11.5,11.23,23051.86,2.04
