date,open,high,close,low,volume,p_change
2021-03-11,11.58,12.28,12.09,11.15,435912.12,2.98
2021-03-12,12.0,12.6,12.07,11.8,248140.05,-0.17
2021-03-15,12.07,12.42,11.7,11.5,194945.58,-3.06
2021-03-16,11.9,12.05,11.82,11.37,141100.58,1.03
2021-03-17,11.71,12.21,12.14,11.48,147037.03,2.71
2021-03-18,12.14,12.75,12.74,12.14,279416.41,4.94
2021-03-19,12.4,12.97,12.7,12.36,204947.27,-0.31
2021-03-22,12.69,13.33,13.02,12.6,194926.06,2.52
2021-03-23,12.84,13.22,12.8,12.6,128356.02,-1.69
2021-03-24,12.81,12.82,12.16,12.16,149366.05,-5.0
2021-03-25,11.85,11.95,11.7,11.6,185516.5,-3.78
2021-03-26,11.72,12.28,12.27,11.72,130163.0,4.87
2021-03-29,12.49,12.88,12.88,12.39,207940.0,4.97
2021-03-30,13.09,13.51,13.16,12.99,243604.0,2.17
2021-03-31,13.82,13.82,13.1,13.02,344849.53,-0.46
2021-04-01,13.2,13.76,13.76,13.2,237540.19,5.04
2021-04-02,13.9,14.3,13.7,13.42,271895.38,-0.44
2021-04-06,13.9,14.2,13.96,13.76,126998.49,1.9
2021-04-07,13.98,14.2,13.91,13.5,122814.27,-0.36
2021-04-08,13.68,13.7,13.51,13.29,185825.97,-2.88
2021-04-09,13.51,13.95,13.64,13.31,130283.47,0.96
