date,open,high,close,low,volume,p_change
2021-03-11,5.9,5.9,5.88,5.67,10498074.0,-1.18
2021-03-12,5.89,6.12,6.07,5.81,10434902.0,3.23
2021-03-15,6.04,6.18,6.12,5.97,8793508.0,0.82
2021-03-16,6.14,6.16,6.02,5.96,6274258.5,-1.63
2021-03-17,5.97,6.27,6.25,5.91,10801421.0,3.82
2021-03-18,6.23,6.27,6.2,6.15,7487607.0,-0.8
2021-03-19,6.1,6.17,6.02,5.98,6809983.5,-2.9
2021-03-22,6.0,6.35,6.33,6.0,12659904.0,5.15
2021-03-23,6.4,6.52,6.33,6.27,10126212.0,0.0
2021-03-24,6.3,6.41,6.26,6.23,6557100.0,-1.11
2021-03-25,6.18,6.18,6.04,6.02,8549037.0,-3.51
2021-03-26,6.07,6.34,6.34,6.05,9570086.0,4.97
2021-03-29,6.33,6.45,6.27,6.25,6725670.0,-1.1
2021-03-30,6.31,6.44,6.35,6.25,7012447.5,1.28
2021-03-31,6.35,6.37,6.27,6.22,4664388.5,-1.26
2021-04-01,6.27,6.29,6.24,6.17,4739194.5,-0.48
2021-04-02,6.25,6.41,6.37,6.19,8735454.0,2.08
2021-04-06,6.45,6.45,6.38,6.33,8036476.0,0.16
2021-04-07,6.41,6.6,6.56,6.38,14967612.0,2.82
2021-04-08,6.5,6.58,6.51,6.41,8510778.0,-0.76
2021-04-09,6.52,6.74,6.61,6.5,12512837.0,1.54
