date,open,high,close,low,volume,p_change
2021-03-11,17.6,18.02,17.38,17.2,133562.02,-2.63
2021-03-12,17.3,17.48,17.41,16.78,97406.73,0.17
2021-03-15,17.07,17.11,16.69,16.57,79808.4,-4.14
2021-03-16,16.66,17.35,17.18,16.6,83934.0,2.94
2021-03-17,17.1,17.65,17.17,16.87,78944.7,-0.06
2021-03-18,17.08,18.21,18.06,17.08,105019.56,5.18
2021-03-19,17.74,18.19,17.85,17.63,62392.51,-1.16
2021-03-22,17.82,19.39,19.25,17.78,149576.12,7.84
2021-03-23,19.51,19.66,19.02,18.84,114374.37,-1.2
2021-03-24,18.84,19.7,18.54,18.4,103434.87,-2.52
2021-03-25,18.52,18.94,18.49,17.85,120010.37,-0.27
2021-03-26,18.37,19.6,18.91,18.33,102522.7,2.27
2021-03-29,18.91,20.01,19.82,18.73,155681.42,4.81
2021-03-30,19.7,20.05,19.59,19.32,97550.36,-1.16
2021-03-31,19.68,20.05,20.01,18.73,109429.72,2.14
2021-04-01,19.8,20.4,20.09,19.6,103302.59,0.4
2021-04-02,20.0,20.38,19.7,19.6,95493.21,-1.94
2021-04-06,19.7,20.28,20.16,19.22,83364.28,2.33
2021-04-07,19.96,20.41,20.3,19.75,64198.4,0.69
2021-04-08,20.28,20.49,20.21,19.85,53748.08,-0.44
2021-04-09,20.1,20.39,20.09,19.85,55942.8,-0.59
