date,open,high,close,low,volume,p_change
2021-03-11,6.85,7.2,7.18,6.85,249181.34,5.28
2021-03-12,7.19,7.9,7.6,7.18,828251.12,5.85
2021-03-15,7.57,8.36,8.36,7.57,995017.25,10.0
2021-03-16,8.36,8.62,8.44,8.2,684329.75,0.96
2021-03-17,8.22,8.36,8.25,7.99,379246.06,-2.25
2021-03-18,8.4,8.97,8.81,8.22,592165.31,6.79
2021-03-19,8.59,8.82,8.27,8.22,496410.09,-6.13
2021-03-22,8.46,8.73,8.5,8.33,441970.03,2.78
2021-03-23,8.47,8.54,7.98,7.94,380791.47,-6.12
2021-03-24,7.91,7.98,7.4,7.33,405136.69,-7.27
2021-03-25,7.48,7.74,7.47,7.4,313425.47,0.95
2021-03-26,7.47,7.69,7.66,7.25,332532.16,2.54
2021-03-29,7.66,8.01,7.79,7.57,391647.88,1.7
2021-03-30,7.75,8.39,8.21,7.58,596493.5,5.39
2021-03-31,8.17,8.17,7.89,7.85,409643.69,-3.9
2021-04-01,7.85,8.05,7.96,7.75,281332.28,0.89
2021-04-02,7.91,8.05,8.03,7.81,250708.47,0.88
2021-04-06,7.98,8.07,7.9,7.89,210597.62,-1.62
2021-04-07,7.92,8.24,8.16,7.88,356468.75,3.29
2021-04-08,8.05,8.15,8.05,7.86,280582.25,-1.35
2021-04-09,7.95,8.37,8.08,7.77,405782.09,0.37
