date,open,high,close,low,volume,p_change
2021-03-11,6.15,6.41,6.4,6.12,813475.56,3.73
2021-03-12,6.39,6.45,6.42,6.32,555893.81,0.31
2021-03-15,6.51,7.06,7.06,6.48,2982314.0,9.97
2021-03-16,7.05,7.15,7.13,6.89,2221244.75,0.99
2021-03-17,7.05,7.12,7.02,6.92,898425.5,-1.54
2021-03-18,7.1,7.16,7.05,6.92,1247838.88,0.43
2021-03-19,6.95,7.02,6.85,6.78,1093520.62,-2.84
2021-03-22,6.85,7.28,7.17,6.85,1350154.88,4.67
2021-03-23,7.12,7.33,7.05,6.98,1194967.25,-1.67
2021-03-24,6.95,6.97,6.64,6.61,1063124.12,-5.82
2021-03-25,6.7,6.77,6.67,6.59,609819.94,0.45
2021-03-26,6.78,7.2,6.87,6.74,1147709.38,3.0
2021-03-29,6.91,7.03,6.88,6.82,622350.25,0.15
2021-03-30,6.85,6.95,6.89,6.76,507217.28,0.14
2021-03-31,6.82,6.96,6.87,6.8,531809.19,-0.29
2021-04-01,6.85,6.86,6.8,6.59,701080.69,-1.02
2021-04-02,6.74,6.92,6.82,6.72,463438.84,0.29
2021-04-06,6.89,6.91,6.77,6.71,373471.84,-0.73
2021-04-07,6.78,7.05,7.0,6.73,955325.94,3.4
2021-04-08,6.94,7.07,7.04,6.86,637198.31,0.57
2021-04-09,7.0,7.06,6.8,6.77,689638.25,-3.41
