date,open,high,close,low,volume,p_change
2021-03-11,1.65,1.66,1.64,1.62,150154.2,-0.61
2021-03-12,1.63,1.72,1.66,1.62,200225.09,1.22
2021-03-15,1.66,1.67,1.66,1.63,122167.6,0.0
2021-03-16,1.65,1.73,1.69,1.65,178393.8,1.81
2021-03-17,1.68,1.75,1.73,1.67,210856.08,2.37
2021-03-18,1.73,1.77,1.73,1.71,181013.88,0.0
2021-03-19,1.73,1.75,1.73,1.71,145713.7,0.0
2021-03-22,1.74,1.82,1.79,1.71,265970.75,3.47
2021-03-23,1.79,1.85,1.8,1.79,202085.8,0.56
2021-03-24,1.79,1.81,1.76,1.73,200127.08,-2.22
2021-03-25,1.78,1.85,1.85,1.77,164873.38,5.11
2021-03-26,1.9,1.93,1.89,1.86,366213.38,2.16
2021-03-29,1.92,1.98,1.95,1.89,292571.75,3.17
2021-03-30,1.92,1.94,1.85,1.85,247888.84,-5.13
2021-03-31,1.83,1.87,1.84,1.8,177278.8,-0.54
2021-04-01,1.82,1.93,1.9,1.81,210898.2,3.26
2021-04-02,1.89,1.9,1.86,1.83,188411.8,-2.1
2021-04-06,1.85,1.87,1.86,1.83,125664.24,0.0
2021-04-07,1.89,1.9,1.86,1.85,102820.6,0.0
2021-04-08,1.85,1.86,1.82,1.81,151224.41,-2.15
2021-04-09,1.81,1.88,1.85,1.81,149941.45,1.65
