date,open,high,close,low,volume,p_change
2021-03-11,47.99,49.92,49.81,47.45,14271.5,4.64
2021-03-12,50.05,50.3,50.21,48.72,10146.95,0.8
2021-03-15,49.78,50.31,49.26,48.75,7952.0,-1.89
2021-03-16,49.27,50.45,49.16,48.82,7291.16,-0.2
2021-03-17,49.0,49.79,49.35,48.23,8336.87,0.39
2021-03-18,50.0,51.3,50.24,49.36,11513.13,1.8
2021-03-19,50.0,51.0,49.95,48.0,8577.67,-0.58
2021-03-22,50.19,50.8,49.91,49.32,6595.77,-0.08
2021-03-23,50.2,50.6,50.14,49.5,7554.02,0.46
2021-03-24,49.95,50.77,49.82,49.5,8644.93,-0.64
2021-03-25,49.53,50.66,50.39,49.53,6739.08,1.14
2021-03-26,50.19,52.18,51.78,50.0,12303.73,2.76
2021-03-29,52.34,52.6,51.16,51.0,10103.95,-1.2
2021-03-30,51.07,51.8,51.29,50.61,7678.82,0.25
2021-03-31,51.28,51.29,50.09,49.37,8069.92,-2.34
2021-04-01,49.9,50.89,50.72,49.81,5846.7,1.26
2021-04-02,50.73,53.2,52.26,50.73,12794.76,3.04
2021-04-06,54.16,57.49,57.49,52.6,27728.48,10.01
2021-04-07,58.32,58.5,55.4,54.05,33701.5,-3.63
2021-04-08,54.8,56.64,55.72,54.33,21650.11,0.58
2021-04-09,55.6,55.96,54.29,54.06,12477.56,-2.57
