date,open,high,close,low,volume,p_change
2021-03-11,4.21,4.23,4.2,4.04,304302.06,-0.47
2021-03-12,4.23,4.29,4.15,4.08,356506.38,-1.19
2021-03-15,4.09,4.13,4.1,4.04,227451.06,-1.21
2021-03-16,4.09,4.1,4.01,3.94,330355.47,-2.19
2021-03-17,4.01,4.23,4.14,3.99,376314.0,3.24
2021-03-18,4.12,4.2,4.17,4.05,280393.28,0.72
2021-03-19,4.1,4.15,4.05,4.05,200377.38,-2.88
2021-03-22,4.06,4.1,4.08,4.0,176091.64,0.74
2021-03-23,4.08,4.09,4.03,4.0,166929.38,-1.23
2021-03-24,4.01,4.05,3.97,3.97,161203.05,-1.49
2021-03-25,3.97,3.99,3.96,3.93,128484.37,-0.25
2021-03-26,3.97,3.98,3.98,3.9,175270.0,0.51
2021-03-29,3.9,3.91,3.86,3.8,217845.8,-3.02
2021-03-30,3.86,4.25,4.25,3.83,532653.44,10.1
2021-03-31,4.25,4.3,4.12,4.09,530700.75,-3.06
2021-04-01,4.07,4.12,4.02,4.01,303277.75,-2.43
2021-04-02,4.04,4.05,3.99,3.94,202660.59,-0.75
2021-04-06,3.99,4.03,4.02,3.96,177861.44,0.75
2021-04-07,4.01,4.05,4.04,3.98,184512.2,0.5
2021-04-08,4.03,4.11,4.04,4.0,205783.77,0.0
2021-04-09,4.05,4.25,4.22,4.03,445729.0,4.46
