date,open,high,close,low,volume,p_change
2021-03-11,60.42,62.0,60.5,59.81,103944.72,0.48
2021-03-12,60.68,60.8,59.89,58.66,98539.97,-1.01
2021-03-15,59.56,59.56,57.42,56.2,136291.48,-4.12
2021-03-16,57.43,58.99,56.77,56.54,96166.13,-1.13
2021-03-17,57.2,58.91,58.7,56.0,107040.4,3.4
2021-03-18,58.46,58.9,58.47,57.67,66586.48,-0.39
2021-03-19,57.49,58.04,56.41,56.2,70163.77,-3.52
2021-03-22,56.25,57.48,55.6,55.03,86593.97,-1.44
2021-03-23,55.96,56.46,55.85,55.2,53547.64,0.45
2021-03-24,55.4,57.25,56.55,54.55,97126.71,1.25
2021-03-25,55.58,57.8,57.0,55.41,57707.17,0.8
2021-03-26,57.01,59.66,58.44,57.0,106247.82,2.53
2021-03-29,58.65,59.1,58.4,57.45,72085.98,-0.07
2021-03-30,57.9,59.18,58.01,57.69,63694.41,-0.67
2021-03-31,58.12,59.08,58.12,57.9,65188.12,0.19
2021-04-01,58.5,62.02,61.91,57.85,136194.31,6.52
2021-04-02,61.33,62.89,62.29,60.39,85512.1,0.61
2021-04-06,63.0,64.77,63.92,63.0,115632.72,2.62
2021-04-07,63.69,63.82,62.29,61.1,81540.42,-2.55
2021-04-08,61.91,62.53,62.23,61.49,36907.57,-0.1
2021-04-09,61.82,62.96,62.59,61.6,53233.85,0.58
