date,open,high,close,low,volume,p_change
2021-03-11,4.71,4.76,4.76,4.65,100275.57,1.06
2021-03-12,4.74,4.76,4.73,4.68,91552.06,-0.63
2021-03-15,4.71,4.81,4.78,4.7,139022.86,1.06
2021-03-16,4.77,4.82,4.8,4.76,95399.57,0.42
2021-03-17,4.78,4.8,4.77,4.72,97340.0,-0.62
2021-03-18,4.75,4.77,4.74,4.72,76352.35,-0.63
2021-03-19,4.72,4.79,4.75,4.68,100079.02,0.21
2021-03-22,4.76,5.12,5.03,4.75,427585.16,5.89
2021-03-23,5.07,5.1,5.02,4.98,207281.98,-0.2
2021-03-24,5.02,5.05,4.97,4.9,162646.12,-1.0
2021-03-25,4.96,4.97,4.91,4.87,107744.2,-1.21
2021-03-26,5.13,5.26,5.01,4.96,290713.0,2.04
2021-03-29,4.94,5.08,5.01,4.93,199401.0,0.0
2021-03-30,5.01,5.04,4.97,4.89,181756.34,-0.8
2021-03-31,4.98,5.12,5.03,4.97,164617.08,1.21
2021-04-01,5.03,5.08,5.05,4.98,118650.08,0.4
2021-04-02,5.03,5.05,5.01,4.97,125664.0,-0.79
2021-04-06,5.01,5.03,5.01,4.98,96938.0,0.0
2021-04-07,5.03,5.03,4.96,4.95,107565.04,-1.0
2021-04-08,4.96,4.97,4.8,4.79,178812.0,-3.23
2021-04-09,4.78,4.83,4.77,4.73,130892.0,-0.62
