date,open,high,close,low,volume,p_change
2021-03-11,1975.0,2079.99,2048.0,1961.48,56768.97,3.96
2021-03-12,2070.0,2077.0,2026.0,2002.01,40322.51,-1.07
2021-03-15,2050.0,2069.8,1975.45,1951.15,62484.87,-2.5
2021-03-16,1974.93,2019.99,2010.5,1965.0,34648.5,1.77
2021-03-17,2000.0,2050.0,2030.36,1976.01,31374.91,0.99
2021-03-18,2035.0,2086.36,2069.7,2035.0,33864.88,1.94
2021-03-19,2035.0,2043.0,2010.0,1992.23,35780.77,-2.88
2021-03-22,2000.1,2026.09,1989.99,1955.55,36914.07,-1.0
2021-03-23,1998.88,2008.8,1996.0,1970.0,27446.19,0.3
2021-03-24,1981.0,2013.0,1989.0,1981.0,29357.39,-0.35
2021-03-25,1970.01,1988.88,1971.0,1946.8,31575.23,-0.91
2021-03-26,1985.0,2022.0,2013.0,1958.0,50016.42,2.13
2021-03-29,2043.2,2096.35,2034.1,2026.15,56992.2,1.05
2021-03-30,2040.0,2086.0,2056.05,2035.08,32626.97,1.08
2021-03-31,2045.1,2046.02,2009.0,2000.0,37154.41,-2.29
2021-04-01,2021.0,2046.8,2044.5,2001.22,26587.63,1.77
2021-04-02,2056.0,2165.0,2162.0,2056.0,52027.57,5.75
2021-04-06,2161.0,2161.98,2126.03,2102.3,32741.77,-1.66
2021-04-07,2104.06,2117.3,2061.0,2050.0,40200.97,-3.06
2021-04-08,2047.03,2079.0,2070.0,2044.0,28547.62,0.44
2021-04-09,2042.0,2054.0,2020.0,2005.01,28808.86,-2.42
