date,open,high,close,low,volume,p_change
2021-03-11,4.06,4.11,4.1,4.06,61359.66,0.74
2021-03-12,4.1,4.18,4.14,4.06,86191.08,0.98
2021-03-15,4.12,4.14,4.11,4.09,62331.02,-0.72
2021-03-16,4.11,4.14,4.14,4.1,62435.68,0.73
2021-03-17,4.12,4.17,4.16,4.11,69694.0,0.48
2021-03-18,4.14,4.2,4.18,4.13,76285.22,0.48
2021-03-19,4.15,4.25,4.17,4.14,88831.01,-0.24
2021-03-22,4.11,4.13,4.12,4.05,144739.41,-1.2
2021-03-23,4.1,4.12,4.1,4.07,77954.0,-0.48
2021-03-24,4.12,4.12,4.08,4.06,68250.0,-0.49
2021-03-25,4.07,4.08,4.06,4.03,66672.45,-0.49
2021-03-26,4.05,4.09,4.07,4.04,60648.9,0.25
2021-03-29,4.08,4.09,4.08,4.05,66507.02,0.25
2021-03-30,4.08,4.08,4.04,4.03,70986.46,-0.98
2021-03-31,4.03,4.04,4.04,4.01,55358.38,0.0
2021-04-01,4.02,4.04,3.93,3.85,182826.94,-2.72
2021-04-02,3.94,3.94,3.89,3.88,91979.32,-1.02
2021-04-06,3.89,3.98,3.95,3.85,115085.4,1.54
2021-04-07,3.93,3.96,3.95,3.9,76719.07,0.0
2021-04-08,3.94,3.97,3.94,3.92,75449.2,-0.25
2021-04-09,3.92,4.04,4.01,3.9,140032.03,1.78
