date,open,high,close,low,volume,p_change
2021-03-11,18.17,18.34,18.29,18.01,22441.1,1.27
2021-03-12,18.3,18.36,18.28,18.04,18911.5,-0.06
2021-03-15,18.3,18.3,17.93,17.85,24300.5,-1.92
2021-03-16,17.93,18.09,18.09,17.83,19514.01,0.89
2021-03-17,18.3,18.3,18.1,18.08,18443.5,0.06
2021-03-18,18.24,18.53,18.5,18.16,41317.0,2.21
2021-03-19,18.43,18.43,18.24,18.2,27748.5,-1.41
2021-03-22,18.25,18.31,18.28,18.07,29498.13,0.22
2021-03-23,18.28,18.48,18.15,18.05,33678.5,-0.71
2021-03-24,18.12,18.12,17.8,17.8,38728.13,-1.93
2021-03-25,17.83,17.98,17.91,17.7,18929.13,0.62
2021-03-26,18.03,18.1,18.03,17.85,24429.19,0.67
2021-03-29,18.05,18.15,18.04,17.91,32457.9,0.06
2021-03-30,18.0,18.06,17.85,17.78,27220.41,-1.05
2021-03-31,17.89,18.0,17.96,17.8,22129.5,0.62
2021-04-01,17.9,18.22,18.22,17.85,33431.19,1.45
2021-04-02,18.25,18.47,18.14,18.0,33250.09,-0.44
2021-04-06,18.14,18.4,18.29,18.08,27452.28,0.83
2021-04-07,18.28,18.65,18.51,18.14,43389.74,1.2
2021-04-08,18.6,19.29,19.05,18.55,78755.59,2.92
2021-04-09,19.07,19.1,18.84,18.64,43039.62,-1.1
