date,open,high,close,low,volume,p_change
2021-03-11,36.56,36.9,36.04,35.68,16730.58,-1.66
2021-03-12,36.09,36.76,36.13,35.7,7591.58,0.25
2021-03-15,36.15,36.46,35.2,34.3,14628.26,-2.57
2021-03-16,35.18,35.66,35.62,34.9,7962.24,1.19
2021-03-17,35.29,36.74,36.71,35.29,9954.48,3.06
2021-03-18,37.0,37.23,36.75,36.3,6554.75,0.11
2021-03-19,36.15,37.54,37.05,36.13,7130.01,0.82
2021-03-22,37.0,37.58,37.58,36.68,7000.0,1.43
2021-03-23,37.89,39.02,38.11,37.18,14005.51,1.41
2021-03-24,39.31,41.25,40.68,39.31,38322.22,6.74
2021-03-25,40.21,42.85,42.26,40.21,27847.36,3.88
2021-03-26,43.14,44.55,44.27,42.68,27248.67,4.76
2021-03-29,43.8,45.82,44.93,43.21,24424.85,1.49
2021-03-30,44.18,45.71,45.22,44.18,21117.08,0.65
2021-03-31,45.35,46.0,44.87,44.45,17058.17,-0.77
2021-04-01,44.67,45.89,43.84,43.68,15196.0,-2.3
2021-04-02,44.66,44.95,43.6,43.1,14302.63,-0.55
2021-04-06,43.3,44.64,43.55,43.11,10698.0,-0.12
2021-04-07,43.22,43.65,43.11,42.6,13231.92,-1.01
2021-04-08,43.39,43.53,42.95,42.6,9287.67,-0.37
2021-04-09,42.93,43.11,42.94,41.95,10048.3,-0.02
