date,open,high,close,low,volume,p_change
2021-03-11,5.25,5.32,5.32,5.11,107637.5,3.5
2021-03-12,5.31,5.39,5.27,5.23,96313.0,-0.94
2021-03-15,5.25,5.36,5.22,5.13,89443.5,-0.95
2021-03-16,5.25,5.45,5.44,5.17,145556.0,4.21
2021-03-17,5.45,5.53,5.49,5.34,131950.5,0.92
2021-03-18,5.52,5.57,5.39,5.35,117390.0,-1.82
2021-03-19,5.31,5.52,5.42,5.26,125072.0,0.56
2021-03-22,5.4,5.6,5.52,5.4,115790.0,1.84
2021-03-23,5.55,5.56,5.31,5.28,127168.0,-3.8
2021-03-24,5.29,5.4,5.2,5.19,104925.5,-2.07
2021-03-25,5.21,5.21,5.08,5.01,112277.0,-2.31
2021-03-26,5.09,5.22,5.17,5.03,89434.5,1.77
2021-03-29,5.15,5.17,5.09,5.04,85026.5,-1.55
2021-03-30,5.11,5.13,4.93,4.92,82537.5,-3.14
2021-03-31,4.92,4.99,4.99,4.88,66186.05,1.22
2021-04-01,5.1,5.15,4.93,4.92,94515.0,-1.2
2021-04-02,4.93,4.97,4.95,4.87,63645.01,0.41
2021-04-06,4.95,5.06,5.04,4.92,85688.9,1.82
2021-04-07,5.06,5.06,5.05,4.98,71863.62,0.2
2021-04-08,5.02,5.03,4.91,4.9,92454.14,-2.77
2021-04-09,4.87,4.96,4.88,4.83,68916.12,-0.61
