date,open,high,close,low,volume,p_change
2021-03-18,95.0,106.94,96.02,94.0,145702.06,233.75
2021-03-19,88.74,120.9,107.01,88.17,144822.83,11.45
2021-03-22,110.5,114.5,95.78,93.0,123323.76,-10.49
2021-03-23,91.0,92.5,81.91,81.88,100894.87,-14.48
2021-03-24,77.5,85.39,77.91,77.03,75634.67,-4.88
2021-03-25,77.01,81.6,75.21,74.67,63100.84,-3.47
2021-03-26,74.18,75.68,74.07,72.85,54908.7,-1.52
2021-03-29,73.9,75.76,74.46,72.77,45610.31,0.53
2021-03-30,75.7,78.38,74.74,74.53,52425.41,0.38
2021-03-31,73.4,73.4,69.44,69.26,52920.91,-7.09
2021-04-01,69.48,70.61,69.64,67.9,37097.73,0.29
2021-04-02,70.0,70.87,69.93,68.01,38816.27,0.42
2021-04-06,69.89,72.68,71.41,69.71,37794.4,2.12
2021-04-07,71.11,73.65,73.12,70.66,45229.2,2.4
2021-04-08,73.79,76.99,71.5,71.5,58926.26,-2.22
2021-04-09,70.0,75.99,75.24,68.8,57455.49,5.23
