date,open,high,close,low,volume,p_change
2021-03-11,1.94,1.99,1.98,1.94,75964.0,1.54
2021-03-12,1.98,2.01,1.99,1.96,114182.01,0.51
2021-03-15,1.99,2.02,2.01,1.98,85552.22,1.0
2021-03-16,2.0,2.03,2.02,1.99,83409.34,0.5
2021-03-17,2.04,2.06,2.02,2.02,95450.5,0.0
2021-03-18,2.01,2.01,1.97,1.96,122231.0,-2.48
2021-03-19,1.95,2.0,2.0,1.94,98053.5,1.52
2021-03-22,2.01,2.04,2.03,1.97,145318.0,1.5
2021-03-23,2.0,2.04,1.98,1.97,144709.0,-2.46
2021-03-24,1.96,1.98,1.96,1.95,77285.0,-1.01
2021-03-25,1.96,1.97,1.95,1.94,72644.0,-0.51
2021-03-26,1.94,1.96,1.95,1.94,61903.43,0.0
2021-03-29,1.95,1.98,1.96,1.95,63347.0,0.51
2021-03-30,1.96,1.96,1.94,1.93,52775.0,-1.02
2021-03-31,1.94,1.96,1.94,1.92,41549.0,0.0
2021-04-01,1.95,1.96,1.94,1.93,48052.0,0.0
2021-04-02,1.95,1.95,1.94,1.93,50797.0,0.0
2021-04-06,1.93,1.95,1.95,1.91,54642.93,0.52
2021-04-07,1.94,1.97,1.97,1.93,78798.57,1.03
2021-04-08,1.96,1.97,1.94,1.94,57584.0,-1.52
2021-04-09,1.95,1.96,1.93,1.93,51713.0,-0.52
