date,open,high,close,low,volume,p_change
2021-03-11,22.23,22.51,22.34,21.82,325213.59,0.68
2021-03-12,22.3,22.3,21.44,21.26,518524.16,-4.03
2021-03-15,21.03,21.41,21.35,20.8,326869.81,-0.42
2021-03-16,21.26,21.43,21.02,20.45,374068.91,-1.55
2021-03-17,21.02,21.55,21.21,20.77,226599.36,0.9
2021-03-18,21.16,21.29,21.13,20.96,218826.14,-0.38
2021-03-19,20.9,22.04,21.44,20.83,431351.69,1.47
2021-03-22,21.45,22.62,22.31,21.35,472162.16,4.06
2021-03-23,22.31,22.68,22.16,21.92,310993.41,-0.67
2021-03-24,22.0,23.21,22.94,21.85,637683.56,3.52
2021-03-25,22.97,23.13,22.98,22.52,374167.44,0.17
2021-03-26,23.22,24.57,24.18,23.05,704005.38,5.22
2021-03-29,24.18,24.68,24.2,23.81,729182.38,0.08
2021-03-30,24.0,25.24,24.47,23.97,618688.19,1.12
2021-03-31,24.24,24.94,24.67,24.23,409484.16,0.82
2021-04-01,24.5,25.25,25.11,24.32,434482.12,1.78
2021-04-02,25.11,25.11,24.84,24.64,310992.72,-1.07
2021-04-06,24.82,25.94,25.69,24.2,527914.94,3.42
2021-04-07,25.33,26.05,25.75,25.25,426379.28,0.23
2021-04-08,25.59,25.89,25.47,25.16,316628.72,-1.09
2021-04-09,25.4,25.63,25.26,24.98,350533.84,-0.82
