date,open,high,close,low,volume,p_change
2021-03-11,4.98,4.99,4.98,4.92,126797.0,0.61
2021-03-12,4.99,5.05,5.03,4.94,136454.39,1.0
2021-03-15,5.03,5.1,5.06,5.02,123798.86,0.6
2021-03-16,5.05,5.18,5.17,5.05,174473.42,2.17
2021-03-17,5.19,5.2,5.15,5.12,115063.72,-0.39
2021-03-18,5.16,5.52,5.44,5.14,545121.62,5.63
2021-03-19,5.37,5.49,5.45,5.34,330384.03,0.18
2021-03-22,5.43,5.49,5.42,5.39,210908.41,-0.55
2021-03-23,5.42,5.45,5.31,5.27,262836.72,-2.03
2021-03-24,5.29,5.37,5.29,5.27,164736.08,-0.38
2021-03-25,5.25,5.3,5.25,5.23,141397.27,-0.76
2021-03-26,5.26,5.32,5.24,5.21,157175.8,-0.19
2021-03-29,5.22,5.41,5.35,5.18,274178.47,2.1
2021-03-30,5.36,5.44,5.38,5.23,255539.88,0.56
2021-03-31,5.37,5.44,5.39,5.33,220846.69,0.19
2021-04-01,5.36,5.66,5.55,5.35,475007.19,2.97
2021-04-02,5.54,5.59,5.46,5.45,322846.09,-1.62
2021-04-06,5.48,5.62,5.57,5.42,290681.88,2.02
2021-04-07,5.55,5.93,5.73,5.52,616609.81,2.87
2021-04-08,5.67,5.75,5.66,5.59,363827.84,-1.22
2021-04-09,5.63,5.93,5.77,5.62,520623.12,1.94
